0,1,2
0.6344707106849976,0.8137,0.961
0.21877850959494444,0.8137,0.5453077989099469
-0.1499195525953888,0.44500193780966674,0.5453077989099469
0.0008067539422758618,0.5957282443473314,0.6960341054476116
0.0008067539422758618,0.27338904991117446,0.6960341054476116
-0.24929409029503907,0.27338904991117446,0.6960341054476116
-0.5542260224786547,0.27338904991117446,0.39110217326399593
-0.7693503189988636,0.05826475339096557,0.39110217326399593
-0.4796902166336828,0.3479248557561464,0.6807622756291768
-0.4796902166336828,0.0548677199771217,0.6807622756291768
-0.6708528559983947,0.0548677199771217,0.6807622756291768
-0.9220915233161827,0.0548677199771217,0.4295236083113888
-1.0700076727913408,-0.09304842949803649,0.4295236083113888
-0.732217685347678,0.24474155794562635,0.7673135957550516
-0.732217685347678,-0.03569934143068143,0.7673135957550516
-0.8945718155566074,-0.03569934143068143,0.7673135957550516
-1.1286859711106032,-0.03569934143068143,0.5331994402010558
-1.2476216533268516,-0.15463502364692988,0.5331994402010558
-0.8953469079658231,0.19763972171409866,0.8854741855620843
-0.8953469079658231,-0.07698513871986534,0.8854741855620843
-1.0403507314648572,-0.07698513871986534,0.8854741855620843
-1.2710297683798262,-0.07698513871986534,0.6547951486471155
-1.374127318224805,-0.18008268856484422,0.6547951486471155
-1.0187126977486343,0.1753319319113265,1.0102097691232863
-1.0187126977486343,-0.09652858654454805,1.0102097691232863
-1.1513518113698042,-0.09652858654454805,1.0102097691232863
-1.3837382864162775,-0.09652858654454805,0.7778232940768129
-1.476431842962807,-0.18922214309107743,0.7778232940768129
-1.1222106925798991,0.16499900729183037,1.1320444444597206
-1.1222106925798991,-0.10557920353551742,1.1320444444597206
-1.245011419109942,-0.10557920353551742,1.1320444444597206
-1.4809055451421633,-0.10557920353551742,0.8961503184274993
-1.56584506669713,-0.19051872509048406,0.8961503184274993
-1.2144924401381298,0.16083390146851617,1.2475029449864996
-1.2144924401381298,-0.10922711075441566,1.2475029449864996
-1.3289460055511912,-0.10922711075441566,1.2475029449864996
-1.568771246433422,-0.10922711075441566,1.0076777041042688
-1.6474515971062342,-0.18790746142722786,1.0076777041042688
-1.299519376445346,0.16002475923366039,1.3556099247651572
-1.299519376445346,-0.10993575822210988,1.3556099247651572
-1.4066423345588257,-0.10993575822210988,1.3556099247651572
-1.6502646673914003,-0.10993575822210988,1.1119875919325826
-1.7236472872344435,-0.18331837806515303,1.1119875919325826
-1.3791976778622685,0.16113123130702187,1.4564372013047575
-1.3791976778622685,-0.10896670738759298,1.4564372013047575
-1.4797666214187393,-0.10896670738759298,1.4564372013047575
-1.7268505761609723,-0.10896670738759298,1.2093532465625245
-1.795623939397242,-0.17774007062386266,1.2093532465625245
-1.4545119994655331,0.1633718693078462,1.5504651864942334
-1.4545119994655331,-0.10700431385154058,1.5504651864942334
-1.549166067466818,-0.10700431385154058,1.5504651864942334
-1.799328457322406,-0.10700431385154058,1.3003027966386453
-1.8640251608576635,-0.17170101738679805,1.3003027966386453
-1.5260280277466238,0.1662961157242417,1.6382999297496852
-1.5260280277466238,-0.10444312648378956,1.6382999297496852
-1.6153158158465106,-0.10444312648378956,1.6382999297496852
-1.8681887036139408,-0.10444312648378956,1.385427041982255
-1.9292419452001797,-0.16549636807002843,1.385427041982255
-1.5941174661582986,0.1696281109718526,1.720551521024136
-1.5941174661582986,-0.10152470681077341,1.720551521024136
-1.6785201594797288,-0.10152470681077341,1.720551521024136
-1.9337733063293046,-0.10152470681077341,1.4652983741745602
-1.9915464991335357,-0.15929789961500462,1.4652983741745602
-1.65905880592303,0.17318979359550113,1.7977860673850659
-1.65905880592303,-0.09840498016362453,1.7977860673850659
-1.739002996679177,-0.09840498016362453,1.7977860673850659
-1.9963487653948788,-0.09840498016362453,1.5404402986693637
-2.0511526534099467,-0.15320886817869248,1.5404402986693637
-1.7210823104510078,0.1768614747802464,1.8705106416283026
-1.7210823104510078,-0.0951887619273615,1.8705106416283026
-1.7969482143301156,-0.0951887619273615,1.8705106416283026
-2.0561393733394833,-0.0951887619273615,1.6113194826189348
-2.1082429628912642,-0.1472923514791423,1.6113194826189348
-1.7803900466999578,0.18056056471216422,1.9391723988102414
-1.7803900466999578,-0.0919483857923776,1.9391723988102414
-1.8525175356536103,-0.0919483857923776,1.9391723988102414
-2.113342620540011,-0.0919483857923776,1.6783473139238407
-2.162980800634897,-0.1415865658872638,1.6783473139238407
-1.8371648619834162,0.18422937276421728,2.0041632525753217
-1.8371648619834162,-0.08873438549557514,2.0041632525753217
-1.9058583342389812,-0.08873438549557514,2.0041632525753217
-2.168136562702939,-0.08873438549557514,1.741885024111364
-2.2155157810087913,-0.1361136038014274,1.741885024111364
-1.8915745384613663,0.18782763874599773,2.065826266658789
-1.8915745384613663,-0.08558203361151029,2.065826266658789
-1.9571070613548303,-0.08558203361151029,2.065826266658789
-2.2206835919209293,-0.08558203361151029,1.8022497360926901
-2.2659862780758377,-0.1308847197664188,1.8022497360926901
-1.9437738911712874,0.1913276671381316,2.1244621229972407
-1.9437738911712874,-0.08251560115237172,2.1244621229972407
-2.006390811394261,-0.08251560115237172,2.1244621229972407
-2.271132603248984,-0.08251560115237172,1.8597203311425177
-2.3145207183688843,-0.12590371627227231,1.8597203311425177
-1.9939060161472426,0.19471098594936936,2.1803350333641593
-1.9939060161472426,-0.07955128234866182,2.1803350333641593
-2.0538281348820955,-0.07955128234866182,2.1803350333641593
-2.319620441141714,-0.07955128234866182,1.914542727104541
-2.3612383804058408,-0.12116922161278881,1.914542727104541
-2.0421032002280057,0.19796595856504645,2.2336779072823765
-2.0421032002280057,-0.07669928517663527,2.2336779072823765
-2.0995295722796574,-0.07669928517663527,2.2336779072823765
-2.366273012416571,-0.07669928517663527,1.966934467145463
-2.406250008808458,-0.11667628156852206,1.966934467145463
-2.0884876991802774,0.20108602805965842,2.2846967767736435
-2.0884876991802774,-0.07396536828121547,2.2846967767736435
-2.1435980999765882,-0.07396536828121547,2.2846967767736435
-2.411206231147763,-0.07396536828121547,2.0170886456024686
-2.4496583641675214,-0.11241750130097387,2.0170886456024686
-2.133172460355535,0.20406840251101238,2.333574549414455
-2.133172460355535,-0.07135199191299546,2.333574549414455
-2.1861295580348092,-0.07135199191299546,2.333574549414455
-2.4545268642021303,-0.07135199191299546,2.065177243247134
-2.4915587502721994,-0.10838387798306451,2.065177243247134
